,smiles,rt
5804,O=S(=O)(c1cccn2c(SCc3ccncc3)nnc12)N1CCN(c2ccc(F)cc2)CC1,663.4
5805,OC(=NC1CCCCC1)c1cn(-c2cc(-c3nc(C4CC4)no3)ccn2)cn1,960.6
5806,Cn1nc(-c2nnc(-c3ccc(F)cc3)o2)c2c1CCN(S(=O)(=O)c1ccc3c(c1)CCC3)C2,1288.0
5807,COc1ccc(S(=O)(=O)N2CCC[C@@H](C(O)=Nc3cc(Cl)ccc3OC)C2)cc1Cl,1113.0
5808,CCc1nc2sc(C(C)C)nn2c1S(=O)(=O)NC1CCCCC1,1016.7
5809,Cc1ccc(-n2c(N3CCC[C@H](C(=O)Nc4ccc(F)c(C)c4)C3)nc3ccsc3c2=O)cc1,1038.7
5810,O=C1[C@@H]2[C@@H](N=NN2Cc2nc(-c3ccccc3Cl)no2)C(=O)N1c1ccc2c(c1)CCC2,1074.6
5811,COC(=O)c1ccc(NC(=O)[C@@H]2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)cc1,807.7
5812,Cc1ccc(Nc2c(-c3ccc(N(C)C)cc3)nc3ccc(Br)cn23)cc1,838.2
5813,O=c1c2sccc2n(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)c(=O)n1Cc1ccccc1,1190.4
5814,CSc1cccc(N=C(O)N(C)Cc2nc3cc(C(=O)N(C)C)ccc3n2C)c1,626.0
5815,O=C(c1nc(C(O)=NCc2ccc(F)cc2Cl)cs1)N1CCCC1,863.9
5816,OC(Cc1ccc(N=C(O)c2ccncc2)cc1)=NC1CC1,546.9
5817,OC(Cn1ccc2ccc(N3CCOCC3)nc21)=NCc1ccc(C(F)(F)F)cc1,957.5
5818,O=C(c1ccc(F)c(F)c1)N1CCC[C@H](C(O)=NC2CCCCCC2)C1,855.8
5819,CCc1nc(-c2c(C)cc(C)nc2N=C(O)c2cc(C)cc(C)c2)no1,604.7
5820,COc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cn(C)c(C)n4)CC3)CC2)c1,701.9
5821,CSc1ccc(-c2nc3cnccn3c2Nc2cccc(C(F)(F)F)c2)cc1,1019.6
5822,Cc1ccc(C)c(N=C(O)C2CCN(S(=O)(=O)c3cc(-c4noc(C)n4)cs3)CC2)c1,953.3
5823,O=S(=O)(CCOc1ccc(F)cc1)Nc1cccnc1,627.0
5824,COC[C@@H]1CN(S(=O)(=O)c2cccc(C#N)c2)C[C@H]1c1ccccn1,715.1
5825,O=C(O)CCCC[C@H](CCSCc1ccccc1)SCc1ccccc1,670.4
5826,CC(C)c1cc(C(O)=Nc2ccc(Cl)cc2F)no1,1140.3
5827,COc1cccc(CNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)c1,713.5
5828,CCCn1nnc2cc(-c3noc([C@H]4CC(=O)N(c5ccc(C)cc5)C4)n3)ccc21,964.1
5829,CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)Nc2ccc(OC)c(Cl)c2)c1,1303.1
5830,COc1cccc(-c2noc([C@@H]3CCCN3C(O)=Nc3ccc(OC)cc3OC)n2)c1,940.7
5831,CCOC(=O)c1cc(C)nc2c1c(=O)n(Cc1cccc(C(F)(F)F)c1)c(=O)n2C,1149.7
5832,Cc1ccc(NC(=O)N2CCc3nc(-c4ccc(F)cc4)ncc3C2)cc1C,1015.3
5833,NC[C@H](O)COC[C@@H]1COc2ccccc2O1,549.3
5834,COC(=O)c1cccc(N=C(O)N[C@@H]2CCN(c3ccccc3)C2=O)c1,768.6
5835,O=c1c2sc(N3CCC(C(O)=NC4CC4)CC3)nc2ncn1CC(O)=Nc1cc(F)cc(F)c1,693.9
5836,Cc1cccc(-c2noc(Cn3ccnc3)n2)c1,630.2
5837,Cc1nnc(-c2ccc3ccn(CC(O)=NC4CCCCCC4)c3c2)o1,813.0
5838,COc1cc(N=C(O)Cn2c(=O)n(C3CCCCC3)c3ncccc32)cc(OC)c1,953.6
5839,Cc1cc2nn(CC(O)=NCc3ccccc3)c(=O)n2c(Nc2ccc(C)c(F)c2)n1,1055.8
5840,CCCN(CCC)S(=O)(=O)c1ccc(Br)c(OC)c1,1057.6
5841,Cc1cccc(N=C(O)C2CCN(S(=O)(=O)c3cc(C(=O)N4CCCC4)cs3)CC2)c1,819.0
5842,CCc1ccc(N=c2nc(C(=O)NC)[nH]c3ccccc23)cc1,708.2
5843,OC(=NCc1ccccc1)N1CCC[C@@H](Cn2cnc3cccnc32)C1,617.9
5844,CN(CCc1noc(COc2ccc(F)cc2)n1)C(O)=Nc1ccccc1,856.2
5845,CC(C)c1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCCC4)c3)C2)cc1,939.4
5846,O=c1c2ccccc2c(N2CCOCC2)nn1CC(O)=Nc1cccc(Br)c1,843.9
5847,COc1cccc(N=C2NS(=O)(=O)c3ccccc32)c1,732.5
5848,CO[C@H]1CN(C2CCN(C(=O)CC(C)C)CC2)C12CCOCC2,579.3
5849,CCSc1nc(-c2ccccc2)c(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)s1,1003.2
5850,COc1ccc(OC)c(CN=C(O)c2[nH]c3cc(C)sc3c2CN(C)C)c1,676.4
5851,CCCN(C)C(=O)[C@H]1c2ccccc2CC(=O)N1Cc1ccccc1,828.1
5852,COc1ccc(CN=C(O)Nc2ccc(-c3nc(-c4ccc(C)cc4C)co3)cc2)cc1,1176.1
5853,CCOCc1nc([C@@H]2CCCN2S(=O)(=O)c2cccc3nsnc23)no1,835.8
5854,OC(=Nc1ccc(F)c(F)c1)c1cc(C2CC2)on1,860.3
5855,COC(=O)c1sccc1S(=O)(=O)N1CCN(c2ccccn2)CC1,624.1
5856,CCCCc1ccc(NC(O)=N[C@@H]2CCN(c3cc(N4CCCC4)cnn3)C2)cc1,813.7
5857,CCc1cc(=O)n(CC(O)=NCc2ccc(F)cc2)c(=N)[nH]1,793.3
5858,CC(C)c1cccc(N=C(O)Cn2c(=O)cc(-c3nc(C4CC4)no3)c3ccccc32)c1,1079.0
5859,N=c1nc(S(=O)(=O)Cc2ccccc2)[nH]s1,636.7
5860,COCCOc1cc(=O)n2c(c1C(O)=NC1CCC1)CCOCC2,575.4
5861,CCn1ccc(=NC(=O)c2ccc(C)cc2C)[nH]1,765.3
5862,C[C@@]1(C(=N)O)CC(c2ccccc2)=NO1,828.1
5863,COc1ccccc1-c1nc(-c2ccc3c(c2)nnn3CCN2CCCCC2)no1,662.8
5864,Cc1ccc(S(=O)(=O)N2CC=C(N)N2)cc1,683.7
5865,COc1ccc(CN=C(O)Cc2nnc(-c3ccccn3)o2)c(OC)c1,696.1
5866,O=C1[C@@H]2CN(Cc3ccc(Cl)cc3)C[C@@H]2C(=O)N1CCc1ccccc1,748.6
5867,Cc1ccc(-n2c(=O)c3sccc3n(Cc3nc(-c4ccccc4)no3)c2=O)cc1,985.1
5868,COc1ccc(-c2nc3cc(C)ccn3c2N=C(O)COc2ccccc2)cc1,694.0
5869,CC1CCN(Cc2csc(N3CCN(C(=O)CSc4ccccc4)CC3)n2)CC1,1129.2
5870,COc1ccc(CNC(=O)c2c(O)nc3ncccc3c2O)cc1OC,803.5
5871,O=S(=O)(Cc1cccc(F)c1)NCC1CCN(Cc2ccsc2)CC1,577.5
5872,CCN(CC)c1ncnc2c(-c3ccccc3)cn(CC(=O)N3CCCC3)c12,673.7
5873,Cc1ccc(C(O)=NCCN2CCCC2)cc1N=C(O)C1=CSCCO1,591.8
5874,CCCc1nc2cccnc2n1[C@H]1CCN(C(=O)c2ccc(C)c(N3CCCC3=O)c2)C1,579.9
5875,COc1ccc2[nH]cc(CCN=C(O)c3cn(-c4ccc(F)cc4)nn3)c2c1,868.5
5876,COc1ccccc1-c1noc(Cn2c(=O)n(Cc3ccc(F)cc3)c(=O)c3sccc32)n1,1021.0
5877,CCOC(=O)COC(=O)c1cn(-c2cccc(OC)c2)c(=O)c2ccccc12,1008.0
5878,CC(=O)N1CCc2cc(N3C[C@H](C(O)=NCC(C)C)CC3=O)ccc21,642.9
5879,COCCn1cc2c3c(cccc31)CN(C(O)=Nc1cc(F)cc(F)c1)CC2,963.4
5880,COc1cccc(/C=C/c2nc(C#N)c(NCCN(C)C)o2)c1,654.4
5881,CCn1c(=O)cc(SCC(=O)N2CCN(c3ccccn3)CC2)c2ccccc21,606.8
5882,OC(Cc1ccc(Cl)cc1)=N[C@@H]1CCN(c2cc(-c3cccs3)[nH]n2)C1,749.1
5883,Cc1cccn2c(=O)cc(CN(Cc3ccccc3)Cc3ccco3)nc12,675.8
5884,Cc1cc(C)c2nc(Nc3nccc(C)n3)nc(C)c2c1,640.5
5885,COC(=O)c1ccc(Cl)cc1N=C(O)N(C)Cc1nc2cc(C(=O)N(C)C)ccc2n1C,705.0
5886,CCn1c(C(O)=Nc2ccc(C)cc2C)cc2sc(Cl)cc21,1240.0
5887,CC(C)(C)c1ccc(-c2nc([C@@H]3CC(=O)N(c4ccc(Cl)cc4)C3)no2)cc1,860.6
5888,Cc1nnc(-c2ccc3ccn(CC(O)=Nc4ccc(Cl)cc4F)c3c2)o1,886.7
5889,CCc1cc(C(=O)N2CCN(C3CCN(C)CC3)CC2)nc2cc(-c3ccccn3)nn12,562.4
5890,Cc1cc(-c2ccc(C)c(S(=O)(=O)Nc3ccc(Cl)cc3)c2)n[nH]1,898.1
5891,Cc1noc(-c2cccn2Cc2ccccc2Cl)n1,1113.3
5892,COc1ccc(-c2nc(-c3nnn(-c4ccccc4)c3C)no2)cc1OC,892.1
5893,O=C(N1CCOCC1)N1CCN(S(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,667.7
5894,CCOC(=O)C1CCN(C(=O)C2CCN(c3nnc(-c4ccc(C)cc4)o3)CC2)CC1,841.5
5895,CCn1ccc(C(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3F)no2)n1,826.9
5896,COc1cccc(NS(=O)(=O)c2cc(-c3nc(C)c(C(=O)N4CCCC4)s3)cs2)c1,844.5
5897,COc1ccc(N=C(O)[C@H]2CCCN(c3nc4ccccc4nc3C(F)(F)F)C2)cc1OC,1055.7
5898,O=C1NCCCn2cc(S(=O)(=O)Nc3ccc(Cl)cc3F)cc21,678.5
5899,Cc1cc2[nH]c(C(O)=Nc3ccc(F)c(F)c3F)c(CN(C)C)c2s1,687.7
5900,O=C(Nc1ncnc2c1CCC2)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1,782.6
5901,Cc1occc1C(=O)N1CCCn2ccnc2[C@@H]1C(C)C,574.5
5902,CN([C@@H]1CCc2nn(CC3CC3)c(=O)n2CC1)S(=O)(=O)c1ccccc1Cl,796.5
5903,OC(=NCc1nc(-c2ccc3oc(-c4ccccc4)nc3c2)no1)c1ccccc1,1014.1
5904,CCc1ccc(S(=O)(=O)N2CC[C@H](n3c(-c4ccoc4)nc4cccnc43)C2)cc1,871.0
5905,OC(=NC1CCCC1)N1CCN(c2ncccc2-c2nnc(C3CC3)o2)CC1,719.1
5906,O=C(C1=NN(Cc2cc(F)cc(F)c2)c2ccccc2S1(=O)=O)N1CCCCC1,956.3
5907,COc1ccc(N2CCN(C(=O)COc3ccc(N=C(O)C4CC4)cn3)CC2)cc1,673.3
5908,COc1ccccc1-c1noc([C@@H]2CCCN2C(O)=Nc2cc(C)cc(C)c2)n1,957.1
5909,CCOC(=O)N1CCC(NS(=O)(=O)CCCOc2ccc(F)cc2)CC1,758.5
5910,COCC(=O)Nc1ccc2c(c1)CN(S(C)(=O)=O)CCO2,641.2
5911,CC(C)CCN=C(O)c1ccc2nc(CCc3ccc(NC(=O)C(C)C)cc3)[nH]c2c1,676.4
5912,COc1ccc(CC(=O)N2CCN(c3nc4ccncc4n(C)c3=O)CC2)c(Cl)c1,644.9
5913,C[C@@]12C=CC(=O)C=C1CC[C@H]1C2=CC[C@@]2(C)[C@@H](C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CC[C@H]12,731.8
5914,Cn1nc(-c2nc(C3CC3)no2)c2c1CCN(C(=O)c1ccc(F)c(F)c1)C2,830.8
5915,CCCN(C(O)=Nc1ccccc1[N+](=O)[O-])c1nc(-c2ccccc2)cs1,1399.2
5916,OC(Cc1csc2nc(-c3ccccc3)cn12)=NCc1ccccc1Cl,832.4
5917,CCOC(=O)c1c(N=C(O)C2CCN(S(C)(=O)=O)CC2)sc2ccccc12,979.0
5918,Cc1cnc(C(O)=N[C@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2cc(C)n(C)n2)cn1,613.6
5919,COc1ccc(CCN2C(=O)[C@@](N=C(C)O)(C(F)(F)F)C3=C2CC(C)(C)CC3=O)cc1OC,760.5
5920,COc1ccc(-c2nc(CN(c3ccccc3)S(=O)(=O)c3cccs3)c(C)o2)cc1,1134.8
5921,COc1ccc(Br)cc1CN=C(O)[C@H]1CCCN(C(=O)c2[nH]c(C)cc2C)C1,807.6
5922,CCC(O)=N[C@@H]1[C@H](c2ccc(N(C)C)cc2)N=C2N=CNN2[C@H]1c1ccccc1,588.5
5923,COc1ccc(Cl)cc1C(=O)N1CCC(C(O)=Nc2nccs2)CC1,697.0
5924,C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(O)=N1,667.8
5925,Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)N1CCC(C(O)=NC2CCCCC2)CC1,912.2
5926,CC(C)CC(=O)N1CCC[C@@H]1c1nc2ccccc2s1,887.0
5927,COc1ccc(N=C(O)CSc2nc3nc(C)cc(C)n3n2)cc1OC,652.4
5928,COc1ccc(S(=O)(=O)N2CCC(C(O)=Nc3nccs3)CC2)cc1,720.0
5929,Cc1c(C(O)=NC(C)C)cnn1-c1ccc(-c2nc(C(C)(C)C)no2)cn1,1016.9
5930,NC(=O)c1ccc(N=C(O)c2sc3ncccc3c2-n2cccc2)cc1,728.0
5931,O=C(c1ccc2c(c1)N(CC(O)=NCCCN1CCCCC1)C(=O)CS2)N1CCCCC1,610.4
5932,Cc1cccc(Nc2nc(-c3ccc(C(C)C)cc3)cs2)n1,1126.6
5933,COCC[C@@H]1CCOC2(CCN(C(=O)C3CCN(C(C)=O)CC3)CC2)C1,646.3
5934,CCOC(=O)c1sc(NC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cccs2)cc1C,961.8
5935,Cc1nc2cc3c(cc2n1CC(O)=Nc1ccc2c(c1)OCCCO2)OCCO3,618.0
5936,COc1ccc(-c2nc(-c3cccc(-c4cc[nH]n4)c3)no2)cc1OC,904.6
5937,Cc1nc(C)c(-c2nnc(N=C(O)c3ccc(F)cc3F)o2)s1,663.2
5938,Cc1ccc(-n2c(Cc3cccn3C)nnc2SCC(O)=NC[C@H]2CCCO2)cc1,743.8
5939,O=S(=O)(Cc1ccc(Cl)cc1)N1CCc2nc(-c3ccc(Cl)cc3)ncc2C1,1206.9
5940,CC(C)CCN(CC(=O)N1CCNCC1)C(=O)c1ccc(Br)cc1,657.4
5941,COc1ccccc1CN=C(O)C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)CC1,713.8
5942,CCOC(=O)CN=C(O)N1CCCCC[C@@H]1c1cccc(C)c1,931.4
5943,C[C@@H](NC(=O)C(=O)N1CCOCC1)[C@@H](c1cccs1)N1CCN(c2ccccc2F)CC1,692.3
5944,CCN1C(=O)c2cccnc2Sc2cc(N=C(O)c3ccc(Cl)cc3OC)ccc21,803.7
5945,CCc1nccn1Cc1noc(-c2ccccc2)n1,634.5
5946,Cc1ccc(C)c(CS(=O)(=O)N2CCC(CN3CCCCCC3)CC2)c1,699.9
5947,CCOc1ccccc1CNS(=O)(=O)c1ccc(-c2c(C)noc2C)cc1,995.0
5948,COCc1noc([C@@H]2CC(F)(F)CN2C(=O)c2conc2C)n1,679.0
5949,Cc1nc(-c2ccc(N3CCN(C(=O)c4cccc(Cl)c4)CC3)nc2)sc1C,956.7
5950,CC1=C(c2cccc(Cl)c2)S(=O)(=O)N=C1N1CCC(N=C(O)c2ccoc2)CC1,799.3
5951,CSc1ccccc1NC(=O)C(=O)NCCn1nc(-c2ccco2)ccc1=O,781.0
5952,CC(C)c1nnc(N=C(O)CCCOc2ccc(Cl)cc2)s1,876.1
5953,OC(CC1=C2CCCC[C@@H]2N=C1O)=Nc1ccccc1F,693.1
5954,C[C@@H](C(O)=N[C@H](C)Cc1ccco1)n1c2ccccc2c2cnn(C)c(=O)c21,603.3
5955,OC(=Nc1cccc(F)c1)[C@@H]1CCc2nc(N3CCCCC3)ncc2C1,800.2
5956,Cc1ccc2nc(N3CCN(c4ccccc4F)CC3)c(-c3noc(C)n3)cc2c1,729.8
5957,Cc1ccc(N=C(O)Cn2c(=O)cc(-c3nc(C(C)C)no3)c3ccccc32)cc1F,1081.6
5958,Cc1ccc(N2CC[C@H](NC(=O)c3ccc(C)s3)C2=O)cc1,842.4
5959,O=C(Nc1sc(SCC(O)=NC2CC2)nc1-c1ccccc1)c1cccs1,782.3
5960,Cc1ccc2c(c1)N(Cc1nc(-c3ccc(F)cc3)no1)C(=O)CO2,1055.2
5961,CCCS(=O)(=O)N1CC[C@@H](c2noc(-c3ccncc3)n2)C1,751.1
5962,CCCN=C(O)C1CCN(c2ccc(SCC(O)=Nc3c(C)cccc3Cl)nn2)CC1,1155.7
5963,COc1ccc(-c2cc(=O)n3c4ccccc4n(CC(O)=NC(C)C)c3n2)cc1,853.4
5964,Cc1nc(-c2ccccc2)nc2c1CC(=O)N2Cc1cccnc1,615.5
5965,N=C(O)c1cn(Cc2c(F)cccc2F)nn1,683.6
5966,COc1ccc(-c2nc3nccc(-c4ccsc4)n3n2)c(OC)c1,831.9
5967,O=C(c1ccc(Cl)cc1)N1CCc2nc(-c3ccc(Cl)cc3)ncc2C1,1143.2
5968,CCOc1ccc(-c2cc(=O)n(CCCC(O)=Nc3ccc4sc(C)nc4c3)cn2)cc1,720.9
5969,CCOC(=O)C1=C(CN2CCC(Cc3ccccc3)CC2)N=C(O)N[C@@H]1c1cccs1,884.3
5970,Cc1cc(OCC(=O)Nc2ccc(C#N)cc2)nc(-c2ccc(F)cc2)n1,975.9
5971,O[C@@H](CNCc1ccc(-c2ccc(Cl)cc2Cl)o1)c1ccccc1,799.8
5972,COC(=O)c1cnc2nc(C)ccc2c1Nc1cc(OC)cc(OC)c1,735.2
5973,CCn1cc(C(O)=Nc2cccc(F)c2)c(S(=O)(=O)N2CCSCC2)n1,845.2
5974,CCN(CC)c1nc(C(=O)NCCN2CCN(C)CC2)nc2nc(C)cc(C)c12,542.4
5975,CC(C)Cc1nc([C@@H]2CN(C(=O)CC3CCCC3)CC23CCCC3)no1,1206.1
5976,CCc1nc(-c2cc(S(=O)(=O)Nc3cc(F)ccc3Cl)c(C)s2)cs1,1158.9
5977,CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)NCCC(C)C)c1,855.7
5978,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)co1,706.3
5979,CCCN=C(O)CCc1nc2ccccc2n(CC(O)=NCc2ccccc2Cl)c1=O,794.1
5980,N=C(O)c1nsc2c(=O)n(CC(O)=NCc3ccco3)cnc12,589.4
5981,CCCc1noc(-c2ccc(-n3ncc(C(O)=NC4CC4)c3C)nc2)n1,865.2
5982,N=c1[nH]c(N2CCOCC2)ncc1C(O)=NCc1ccccc1F,626.3
5983,COc1cccc([C@H](c2sc3ncnn3c2O)N2CCN(C(=O)c3ccco3)CC2)c1,642.4
5984,COc1ccccc1N1CCN([C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c2ccc(F)c(C)c2)CC1,864.2
5985,CCN=C(O)N1CCCCC[C@@H]1CN1CCCC1,564.4
5986,COC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(=O)N3CCCCCC3)CC2)c1C,715.2
5987,COC[C@@H]1CN(C2CCC2)CC12CCN(C(=O)Cc1ccsc1)CC2,607.7
5988,O=C(Nc1ccc(OCc2nnc(-c3ccccc3)o2)cc1)C1CCCC1,885.0
5989,Cc1cccc(-c2noc([C@@H]3CCCN3S(=O)(=O)c3ccc(Br)cc3)n2)c1,1233.2
5990,CCS(=O)(=O)c1nc2ccc(NS(=O)(=O)c3ccccc3)cc2s1,838.3
5991,CCOC(O)=NCc1nc2ccccc2n1Cc1c(F)cccc1Cl,613.2
5992,CC[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(O)=Nc4ccc(C)c(F)c4)CC3)cc2N=C1O,891.7
5993,Cc1cccc(-c2noc(-c3sccc3N=C(O)c3ccc4nc[nH]c4c3)n2)c1,956.8
5994,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,663.9
5995,O=C([C@@H]1COc2ccccc2O1)N1CCC[C@@H](c2nnc(-c3ccccc3F)s2)C1,921.6
5996,Cc1cccc(N=C(O)N2CCN(c3cc(N4CCCCC4)ncn3)CC2)c1C,595.8
5997,Cc1ccccc1CN=C(O)[C@@H]1CCCN1S(=O)(=O)c1cc2c(cc1C)NC(=O)[C@@H](C)O2,814.1
5998,O=C(NC1CC1)c1nc(C(=O)N2CCN(C3CCCCC3)CC2)cs1,600.7
5999,CCc1cccc(C)c1N=C(O)Cn1nc(N2CCOCC2)c2ccccc2c1=O,809.3
6000,O=C(C1CCN(c2ccc(Sc3cccc(F)c3)nn2)CC1)N1CCN(c2ccccn2)CC1,626.3
6001,OC(CSc1nnc(-c2ccccc2)o1)=Nc1nsc(-c2ccccc2)n1,793.2
6002,CC(C)C(O)=Nc1ccc(-n2cnc(C(=O)N3CCCCCC3)c2)nc1,709.6
6003,CCn1nccc1C(=O)N1CCCN(C2=NS(=O)(=O)C(c3ccc(F)cc3)=C2C)CC1,736.9
6004,COc1cc(Cl)c(C)cc1-n1ccn(Cc2c(F)cccc2Cl)c(=O)c1=O,854.9
6005,CCOC(=O)CC1(N=C(O)N2CC[C@@H](c3nc4ccncc4n3C)C2)CCCCC1,552.7
6006,COc1ccc(NC(=O)Cn2cccc2-c2nnc(-c3ccccc3)o2)cc1,894.4
6007,CCc1nc(-c2cccc(-c3noc(CN=C(O)Cc4ccc(Cl)cc4)n3)c2)cs1,1100.4
6008,COc1cc(N=C(O)N2CCN(c3ccc(=O)n(-c4ccc(C)c(C)c4)n3)CC2)cc(OC)c1OC,775.1
6009,Cc1ccc(N2CC[C@@H](NC(O)=Nc3ccccc3)C2=O)cc1,810.6
6010,CC(C)N=C(O)N1CCC[C@H](c2cccc(C(O)=NCCN3CCCC3)c2)C1,861.5
6011,CN=C(NC#N)NCCSCc1csc(NC(=N)N)n1,615.7
6012,CC[C@@H](C)NS(=O)(=O)c1ccccc1-c1nc(-c2ccc(C)cc2)no1,1267.8
6013,O=C(O)CN1CCCc2nc(-c3ccccc3)ncc2C1=O,715.5
6014,N#Cc1ccc(-c2nc(-c3ccc4c(c3)ncn4CCN3CCCCC3)no2)cc1,632.5
6015,CC(C)N=C(O)CN1CCN(c2cc(C(=O)O)c3cc(N=C(O)c4ccccc4F)ccc3n2)CC1,593.7
6016,CCN1C(=O)COc2ccc(-c3nc(N=C(O)c4cccc(Br)c4)sc3C)cc21,1146.4
6017,COc1ccc(OC[C@H](O)CN2CCN(c3ccc(Cl)cc3)CC2)cc1,794.6
6018,CO[C@@H]1C(=O)N(CC2CC2)C12CCN(C(=O)C1CC1)CC2,639.1
6019,Cc1nc2cc(-c3noc(Cc4ccc(F)cc4)n3)ccc2o1,983.4
6020,CCOC1CCN(C(O)=NC(C)C)CC1,629.6
6021,CCCN1CCN(C(=O)C2=NN(c3ccc(C)cc3)c3ncccc3S2(=O)=O)CC1,642.8
6022,COc1ccc(Cn2nc3c(S(=O)(=O)N4CCOCC4)cccn3c2=O)cc1F,772.7
6023,CCOc1ccc([C@@H](C)N=C(O)C2CCN(c3cnc4nccnc4c3)CC2)cc1,711.6
6024,CCn1c(C[C@H]2CCN(C(O)=NCC(=O)OC)C2)nc2cccnc21,534.4
6025,COc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(C)CC2)cc1,561.2
6026,Cc1ccc(CN=C(O)c2cccc(-c3cnc(N4CCCC4)nc3)c2)o1,817.0
6027,O=[N+]([O-])c1cccc(C(O)=Nc2cnc3ccccc3c2)c1,717.1
6028,COc1cccc(N=C(O)c2cc(C(C)C)n3nccc3n2)c1,1072.3
6029,COc1ccc(OC)c(NC(O)=NC[C@@H](c2cccnc2)c2cn(C)c3ccccc23)c1,712.6
6030,COc1ccc(S(=O)(=O)N2CCN(c3cc(C)nc(N4CCCCC4)n3)CC2)cc1Cl,768.4
6031,Cc1cc(F)ccc1NC(=O)Cc1nnc(-c2cnccn2)o1,659.2
6032,COc1ccc(OC)c(CNS(=O)(=O)c2cccc(-c3nc(-c4ccc(C)cc4)no3)c2)c1,1218.3
6033,CC(=O)c1cccc(N=C(O)Cn2cccc2-c2nnc(C3CCC3)o2)c1,831.2
6034,COC(=O)c1c(O)nc2cc(F)ccc2c1NCCc1ccc(Cl)cc1,795.1
6035,Cc1cc(NC(=O)N2CCC[C@@](C)(C(O)=NCc3ccccc3C)C2)ccc1Br,1099.2
6036,c1ccc(-n2nnc(-c3noc(-c4ccco4)n3)c2-c2ccncc2)cc1,786.9
6037,OC(=NC1CC1)c1ccc(N2CC[C@H](NCc3cc(Br)ccc3O)C2)nc1,576.2
6038,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@H]3CC[C@]2(C)C=C(Cl)C1=O,914.1
6039,Cc1noc(C)c1CN1CCN(C(=O)c2cc(F)cc(F)c2)CC1,562.6
6040,COc1ccc(-c2noc(-c3nnn4c3CO[C@H](c3ccc(C)cc3C)C4)n2)cc1F,1264.0
6041,c1ccc(-c2csc(=NCc3ccco3)[nH]2)cc1,912.4
6042,O=S(=O)(NC1CCCC1)c1ccc(-c2cc(C(F)(F)F)on2)o1,1057.7
6043,Cc1ccc(Cl)cc1N=C(O)N1CCC(n2cnc3cccnc32)CC1,682.5
6044,CCC(=O)N1CCc2c(C(=O)N3CCN(c4ccc(OC)cc4)CC3)cccc21,777.5
6045,Cc1[nH]nc(-c2c(C)sc(C)c2S(=O)(=O)NC[C@H](C)c2ccccc2)c1C,1088.6
6046,C[C@H](Cc1ccco1)N=C(O)CN1C(=O)[C@@H]2CCCCN2c2ccc(S(=O)(=O)N(C)C)cc21,879.1
6047,Cc1ccc(Nc2c(-c3cccc(Br)c3)nc3c(C)cccn23)cc1,843.3
6048,CN(C)C(=O)c1cn(C2CN(C(=O)c3cccc(C#N)c3)C2)nn1,612.9
6049,O=C(Cc1ccc(Br)cc1)N1CCN(c2cc(-c3ccccc3)[nH]n2)CC1,873.3
6050,Cc1nnc(-c2coc(S(=O)(=O)N3CCN(c4ccccn4)CC3)c2)o1,606.3
6051,CC(O)=Nc1ccc(S(=O)(=O)N2CCC(CC(=O)N3CCN(c4ccccn4)CC3)CC2)cc1,581.2
6052,OC(CCc1c(-c2ccccc2)nc2ccccn12)=Nc1ccccc1C(F)(F)F,690.8
6053,CCc1noc(N=C(C)O)c1-c1ccc(OC)c(S(=O)(=O)Nc2c(C)cccc2C)c1,790.3
6054,CCc1ccc(NC(=O)N2CCC[C@@H]2c2nc(-c3ccccc3OC)no2)cc1,975.8
6055,COc1ccccc1N=C(O)Nc1c(-c2cccc(C)c2)nc2ccccn12,700.0
6056,O=C1CCc2cc(S(=O)(=O)NCc3ccccc3Cl)cc3c2N1CCC3,862.7
6057,CCCN1CCN(c2ncc3c(n2)CCN(Cc2cccc(OC)c2)C3)CC1,1122.2
